NORDHOTEL1;NORD HOTEL;contact@nord-hotel.com;0320535340;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;48 Rue du Faubourg d'Arras;48 Rue du Faubourg d'Arras;59000;LILLE;FRA;;0.000000
OTB;OTB AGENCEMENT;info@otb.fr;0235742274;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;33763229300011;FR96337632293;NULL;Rue des Bernardines;Rue des Bernardines;76960;NOTRE DAME DE BONDEVILLE;FRA;;0.000000
PANDASECURITY;PANDA SECURITY;j.bernard@services-maintenance.com;0146842009;2012-10-04 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2012-11-01 00:00:00.000;116 rue de Silly;116 rue de Silly;92100;BOULOGNE BILLANCOURT;FRA;FRANCE;0.000000
PRODWARE;PRODWARE Normandie;bbouchelaghem@prodware.fr;0979999755;2013-12-19 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2014-01-24 00:00:00.000;275 rue Jean Mermoz;275 rue Jean Mermoz;76230;BOIS-GUILLAUME;FRA;FRANCE;0.000000
QUARTETSYSTEMS;QUARTET SYSTEMS;contact@quartet.fr;0490724848;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;37874267000029;NULL;NULL;Saint Véran;Saint Véran;84220;GOULT;FRA;FRANCE;0.000000
SCUBE;S-CUBE;david.gomes@theproclub.com;0182009801;2012-07-08 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;79 rue de Sèvres;79 rue de Sèvres;92100;BOULOGNE BILLANCOURT;FRA;;0.000000
SMARTBUYERSCLUB;SAS INCEPTION;eloise@smartbuyers.club;06.38.38.54.17;2017-04-20 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-04-30 00:00:00.000;14, rue Pierre Gilles de Gennes;14, rue Pierre Gilles de Gennes;85300;CHALLANS;FRA;FRANCE;0.000000
SMLB;SMLB ALTERNATIVE DISTRIBUTION;customerpo@smlb-next.com;;2017-06-19 00:00:00.000;2021-11-12 08:59:26.000;NULL;NULL;2023-03-08 00:00:00.000;15 Avenue des Indes;15 Avenue des Indes;91940;LES ULIS;FRA;FRANCE;0.000000
SQP;SQP;fabrice.dumont@sqp.fr;0472138380;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;33820264100027;FR60338202641;2023-06-30 00:00:00.000;BP 3036;BP 3036;69394;LYON Cedex 03;FRA;FRANCE;30000.000000
STUDIOROUGEREAU;STUDIO ROUGEREAU SARL;info@studio-rougereau.com;0231447837;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR30377884846;NULL;8 rue des compagnons;8 rue des compagnons;14000;CAEN;FRA;;0.000000
CUC;CUC Exertis Connect;cgaudry@exertis-connect.fr;0134792991;2012-06-18 00:00:00.000;2022-10-18 16:22:10.000;NULL;NULL;2023-02-22 00:00:00.000;6, Av Durance / ZI BUCHELAY 3000;6, Av Durance / ZI BUCHELAY 3000;78204;MANTES LA JOLIE CEDEX;FRA;;0.000000
DOTTECHNOLOGGIE;DOT TECHNOLOGIE;info@dottec.com;0144898989;2016-05-20 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2016-06-06 00:00:00.000;21 Boulevard Ney;21 Boulevard Ney;75018;PARIS;FRA;FRANCE;0.000000
ECOSYSTEMES;ECO-SYSTEMES;producteurs@eco-systemes.fr;0825886879;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR36483450433;NULL;12, Place de la Défense;12, Place de la Défense;92400;COURBEVOIE;FRA;;0.000000
EXPOVISIONS;EXPO VISIONS;expo-visions@wanadoo.fr;0534315544;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;42097407300025;FR79420974073;NULL;1 Rue des Fleurs;1 Rue des Fleurs;31000;TOULOUSE;FRA;;0.000000
GALLISSOTROMAIN;GALLISSOT Romain;gallisse@gmail.com;;2012-10-22 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR18539565218;2012-10-25 00:00:00.000;Formateur APD;Formateur APD;52200;LANGRES;FRA;FRANCE;0.000000
GAULTIERGUILLAUM;GAULTIER GUILLAUME;caro_brulet@hotmail.fr;0682779145;2018-07-21 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;10 Rue Shetland;10 Rue Shetland;14210;Cheux;FRA;FRANCE;0.000000
GRAPHIMAGE;GRAPH'IMAGE;commande@graph-image.com;0146887171;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;ZA Les Basses Noëls;ZA Les Basses Noëls;92238;GENNEVILLIERS Cedex;FRA;;0.000000
HEDIFFSARL;SARL HEDIFF;contact@hediff.fr;0953676343;2013-11-15 00:00:00.000;2020-10-04 13:32:03.000;52352135900019;FR35523521359;NULL;La ferme de Bremule;La ferme de Bremule;27440;GAILLARDBOIS CRESSENVILLE;FRA;FRANCE;0.000000
INVINTIA;INVINTIA;cdelort@invintia.fr;0608468832;2018-08-06 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2019-01-16 00:00:00.000;1415 che de Rieune;1415 che de Rieune;64400;OLORON SAINTE MARIE;FRA;FRANCE;0.000000
GRENKE1;GRENKE LOCATION;rhoungues@grenkeleasing.com;0169187368;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;3 avenue du Canada;3 avenue du Canada;91974;COURTABOEUF CEDEX;FRA;;0.000000
HELMERJHONFREDY;HELMER JHON-FREDY;helmerjf@gmail.com;0671438008;2018-12-11 00:00:00.000;2020-10-04 13:32:03.000;81224825000027;NULL;2022-04-29 00:00:00.000;30, Rue Stanislas Girardin;30, Rue Stanislas Girardin;76000;ROUEN;FRA;FRANCE;0.000000
HOTELAMIRAUTE;"HOREL AMIRAUTE ";hotel@amiraute.com;0231818282;2018-10-01 00:00:00.000;2020-10-04 13:32:03.000;30481782800029;FR61304817828;NULL;Route de Paris;Route de Paris;14800;DEAUVILLE;FRA;FRANCE;0.000000
HOTELARTSETSEINE;HOTEL ARTS ET SEINE;artsetseine@orange.fr;0235881144;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;49123713700022;FR26491237137;NULL;4, Rue Saint Etienne des Tonneliers;4, Rue Saint Etienne des Tonneliers;76000;ROUEN;FRA;;0.000000
HOURMANDYANNAVOCA;YANN HOURMANT AVOCAT;hourmant@hsdp-avocats.com;0983548022;2013-09-25 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;6 Rue Samuel Bochard;6 Rue Samuel Bochard;14000;CAEN;FRA;FRANCE;0.000000
IBISISSYLESMOULIN;HOTEL IBIS ISSY LES MOULINEAUX;h7848-am@accor.com;0147364200;2014-06-26 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;213 Rue Jean-Jacques Rousseau;213 Rue Jean-Jacques Rousseau;92130;ISSY LES MOULINEAUX;FRA;FRANCE;0.000000
INGRAM;INGRAM MICRO SAS;vanessa.sculfort@ingrammicro.com;0825825825-5851;2012-06-18 00:00:00.000;2023-03-01 10:14:38.000;NULL;FR50344658117;2023-06-30 00:00:00.000;Plateforme Multimodale;Plateforme Multimodale;59160;LOMME;FRA;FRANCE;4500000.000000
KALLYSTA;KALLYSTA;infos@kallysta.com;0175026161;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-09-11 00:00:00.000;2 Chemin de la Beslière;2 Chemin de la Beslière;91410;ROINVILLE;FRA;;0.000000
LAGRANGE;LA GRANGE SI BELLE;lagrangesibelle@wanadoo.fr;0386960621;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;48972034200018;NULL;NULL;17 RUE DE LA JAMAUDERIE;17 RUE DE LA JAMAUDERIE;89500;DIXMONT;FRA;;0.000000
